10 60 200 15000
1.18 29 2.41 ;1.18 5.77 5.15 ;1.97 21.69 1.23 ;1.77 24.66 4.77 ;1.56 11.16 1.66 ;1.98 4.53 1.34 ;1.84 30.38 1.99 ;1.89 11.35 3.87 ;1.02 33.19 1.9 ;1.14 11.05 4.22 ;
1 48 71 100.0 13.0 4.9824837695265565 4 3 8 7 9 
2 160 78 150.0 13.0 3.386955340519597 10 9 8 4 1 
3 166 74 100.0 13.0 1.5631046523405874 6 9 4 2 1 
4 79 54 100.0 13.0 3.316731926233513 3 7 4 1 2 
5 167 47 50.0 13.0 2.1795911350226405 4 6 5 2 9 
6 65 151 50.0 13.0 2.629092988647818 8 9 10 2 3 
7 172 190 100.0 13.0 0.37706391676996576 3 5 9 8 10 
8 162 23 100.0 13.0 1.95483001350657 4 5 10 9 1 
9 84 128 50.0 13.0 1.370218245906113 5 7 2 6 9 
10 27 94 150.0 13.0 1.2746906725558338 6 7 5 9 4 
11 111 32 50.0 13.0 4.764533694248199 7 2 6 9 1 
12 84 127 100.0 13.0 0.7171970809538303 9 7 6 4 2 
13 86 50 50.0 13.0 1.2407128325266803 10 5 1 2 3 
14 47 97 50.0 13.0 3.146106481289541 1 2 9 5 3 
15 62 130 150.0 13.0 2.6110439493044963 1 10 6 5 8 
16 16 45 100.0 13.0 2.6981092172065497 1 10 4 2 5 
17 35 193 50.0 13.0 1.5019559006426908 3 1 2 8 6 
18 75 151 150.0 13.0 4.974219276198468 4 2 1 6 8 
19 8 154 100.0 13.0 0.06970323651170673 8 4 2 9 3 
20 19 36 150.0 13.0 1.053268401245142 3 8 5 9 2 
21 120 82 50.0 13.0 4.055075895933479 3 8 7 9 1 
22 190 179 50.0 13.0 2.80945588414444 9 10 3 6 4 
23 133 61 50.0 13.0 3.852805886127806 5 7 6 2 4 
24 182 63 100.0 13.0 3.1199906135893536 5 6 2 4 7 
25 103 96 50.0 13.0 4.5256302354300075 6 8 10 1 9 
26 164 190 100.0 13.0 3.592026213774669 1 5 4 6 8 
27 30 123 50.0 13.0 3.3525224391395962 3 9 6 1 8 
28 169 85 100.0 13.0 3.3282280879629624 5 2 3 1 9 
29 160 117 50.0 13.0 3.0084391409522877 1 7 6 8 2 
30 121 200 150.0 13.0 0.9378207325815474 5 9 7 4 8 
31 104 27 100.0 13.0 4.073056942343133 8 6 2 4 3 
32 135 89 100.0 13.0 0.7970593564829137 6 7 5 3 2 
33 74 78 150.0 13.0 0.556760038053889 2 7 9 1 3 
34 44 19 150.0 13.0 1.847279568490829 8 9 10 7 4 
35 40 127 150.0 13.0 4.806394880294131 10 3 6 1 9 
36 144 93 150.0 13.0 1.2919560567529205 8 2 10 4 3 
37 106 89 100.0 13.0 3.1511328158258634 5 4 6 3 8 
38 24 76 50.0 13.0 2.990045909349103 1 7 10 3 8 
39 162 150 150.0 13.0 2.0555462711800327 6 5 3 2 10 
40 31 36 150.0 13.0 4.072864116502083 10 1 4 8 2 
41 172 44 150.0 13.0 3.6470420368652885 4 2 6 1 5 
42 153 101 150.0 13.0 1.6215032074675528 8 3 5 10 6 
43 40 95 150.0 13.0 2.046492643521251 9 4 7 3 10 
44 91 190 50.0 13.0 3.8287700977294237 1 5 6 2 7 
45 30 118 150.0 13.0 2.0017967948856015 10 9 7 8 2 
46 96 18 150.0 13.0 2.3302566245171503 3 1 8 9 7 
47 11 199 150.0 13.0 2.5678343898839833 4 8 2 5 10 
48 83 74 100.0 13.0 4.688508524474714 1 8 5 10 7 
49 166 186 50.0 13.0 2.813732251563465 9 10 8 2 5 
50 78 154 50.0 13.0 2.8668582802575235 3 4 8 6 7 
51 68 189 150.0 13.0 4.207856504098484 9 5 7 6 10 
52 189 42 150.0 13.0 2.4213537056554504 1 10 9 5 4 
53 121 197 150.0 13.0 3.0578537118423057 9 1 6 3 8 
54 103 130 150.0 13.0 0.41900448762585807 1 4 3 6 5 
55 25 6 100.0 13.0 0.6079483297401944 7 5 3 8 2 
56 47 115 100.0 13.0 4.53069034030104 4 9 6 5 3 
57 143 114 150.0 13.0 2.973374386673742 6 10 9 3 1 
58 120 95 150.0 13.0 2.2252828838875844 1 10 5 9 8 
59 169 96 150.0 13.0 1.4141274244183821 4 8 2 5 3 
60 34 115 150.0 13.0 2.672778948595218 1 5 7 6 9 
0.44
16 24000 122 ;2.76 
8 160 61 ;0.67 
16 320 30 ;0.84 
16 320 122 ;1.33 
16 3200 122 ;3.41 
32 640 60 ;1.68 
16 320 30 ;0.84 
16 24000 122 ;2.76 
16 320 122 ;1.33 
16 3200 122 ;3.41 
16 320 30 ;0.84 
32 640 244 ;2.66 
16 320 30 ;0.84 
32 640 60 ;1.68 
16 320 122 ;1.33 
32 6400 244 ;6.82 
16 24000 122 ;2.76 
16 24000 122 ;2.76 
32 640 60 ;1.68 
32 640 244 ;2.66 
8 160 26 ;0.53 
16 3200 122 ;3.41 
8 1600 61 ;1.71 
32 640 244 ;2.66 
32 640 244 ;2.66 
32 640 60 ;1.68 
8 160 15 ;0.42 
36 116 48000 ;5.52 
8 160 15 ;0.42 
32 640 60 ;1.68 
8 160 26 ;0.53 
32 6400 244 ;6.82 
8 160 15 ;0.42 
8 160 15 ;0.42 
32 640 60 ;1.68 
36 116 48000 ;5.52 
32 640 60 ;1.68 
8 160 61 ;0.67 
32 6400 244 ;6.82 
8 160 15 ;0.42 
8 1600 61 ;1.71 
8 160 61 ;0.67 
8 160 26 ;0.53 
36 116 48000 ;5.52 
8 1600 61 ;1.71 
8 1600 61 ;1.71 
32 6400 244 ;6.82 
32 640 60 ;1.68 
8 160 26 ;0.53 
16 24000 122 ;2.76 
16 24000 122 ;2.76 
36 116 48000 ;5.52 
8 1600 61 ;1.71 
8 160 15 ;0.42 
32 640 244 ;2.66 
8 160 61 ;0.67 
8 160 15 ;0.42 
16 3200 122 ;3.41 
8 160 61 ;0.67 
16 24000 122 ;2.76 
16 3200 122 ;3.41 
32 6400 244 ;6.82 
16 320 122 ;1.33 
32 6400 244 ;6.82 
8 160 26 ;0.53 
16 3200 122 ;3.41 
8 160 15 ;0.42 
32 6400 244 ;6.82 
16 24000 122 ;2.76 
8 160 26 ;0.53 
8 160 61 ;0.67 
16 24000 122 ;2.76 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
8 1600 61 ;1.71 
8 1600 61 ;1.71 
32 640 244 ;2.66 
32 640 60 ;1.68 
8 160 61 ;0.67 
8 160 15 ;0.42 
32 640 244 ;2.66 
36 116 48000 ;5.52 
8 160 26 ;0.53 
8 160 15 ;0.42 
16 320 122 ;1.33 
32 640 60 ;1.68 
16 320 30 ;0.84 
8 160 26 ;0.53 
16 24000 122 ;2.76 
8 160 26 ;0.53 
32 640 60 ;1.68 
16 3200 122 ;3.41 
32 6400 244 ;6.82 
8 160 26 ;0.53 
8 1600 61 ;1.71 
16 24000 122 ;2.76 
32 6400 244 ;6.82 
16 320 30 ;0.84 
32 6400 244 ;6.82 
8 160 61 ;0.67 
32 6400 244 ;6.82 
8 160 61 ;0.67 
8 160 15 ;0.42 
16 320 122 ;1.33 
16 24000 122 ;2.76 
8 160 61 ;0.67 
8 1600 61 ;1.71 
32 640 244 ;2.66 
16 3200 122 ;3.41 
16 24000 122 ;2.76 
16 3200 122 ;3.41 
8 160 15 ;0.42 
16 24000 122 ;2.76 
8 1600 61 ;1.71 
8 1600 61 ;1.71 
16 3200 122 ;3.41 
32 6400 244 ;6.82 
36 116 48000 ;5.52 
16 24000 122 ;2.76 
32 640 244 ;2.66 
8 160 15 ;0.42 
16 320 30 ;0.84 
32 6400 244 ;6.82 
8 1600 61 ;1.71 
16 320 122 ;1.33 
8 1600 61 ;1.71 
36 116 48000 ;5.52 
8 160 61 ;0.67 
36 116 48000 ;5.52 
16 320 122 ;1.33 
8 1600 61 ;1.71 
36 116 48000 ;5.52 
16 3200 122 ;3.41 
36 116 48000 ;5.52 
8 160 26 ;0.53 
16 24000 122 ;2.76 
32 640 60 ;1.68 
16 24000 122 ;2.76 
16 3200 122 ;3.41 
32 640 244 ;2.66 
8 160 26 ;0.53 
32 640 60 ;1.68 
16 320 30 ;0.84 
32 6400 244 ;6.82 
36 116 48000 ;5.52 
32 640 60 ;1.68 
8 160 15 ;0.42 
16 3200 122 ;3.41 
8 1600 61 ;1.71 
8 160 61 ;0.67 
32 640 244 ;2.66 
8 160 61 ;0.67 
16 24000 122 ;2.76 
8 160 26 ;0.53 
8 1600 61 ;1.71 
16 3200 122 ;3.41 
16 3200 122 ;3.41 
16 24000 122 ;2.76 
32 640 60 ;1.68 
16 320 30 ;0.84 
