10 40 200 15000
1.18 29 2.41 ;1.18 5.77 5.15 ;1.97 21.69 1.23 ;1.77 24.66 4.77 ;1.56 11.16 1.66 ;1.98 4.53 1.34 ;1.84 30.38 1.99 ;1.89 11.35 3.87 ;1.02 33.19 1.9 ;1.14 11.05 4.22 ;
1 152 146 50.0 13.0 2.2897599552960752 7 3 10 4 8 
2 53 158 50.0 13.0 3.2506963467702676 3 6 9 2 5 
3 29 159 150.0 13.0 2.111931880829591 4 3 10 7 8 
4 102 148 50.0 13.0 1.5531929324070388 4 7 5 6 9 
5 159 71 100.0 13.0 2.560816931328964 10 5 4 2 8 
6 169 198 50.0 13.0 2.3266713342159178 1 9 2 6 7 
7 19 53 100.0 13.0 4.26205766418711 3 4 8 5 6 
8 95 157 150.0 13.0 4.726147528916758 5 8 9 4 10 
9 89 79 50.0 13.0 3.1558785488139156 1 8 6 10 4 
10 135 137 100.0 13.0 4.362330935133086 6 8 5 2 4 
11 102 154 50.0 13.0 3.0449900572877633 7 9 8 10 5 
12 135 200 150.0 13.0 1.4424813142994801 8 9 2 5 4 
13 195 59 150.0 13.0 4.474899569930766 8 9 2 6 5 
14 147 123 150.0 13.0 4.657284485037693 8 10 3 7 4 
15 125 178 50.0 13.0 1.9034444188988087 3 6 9 2 7 
16 175 145 100.0 13.0 4.883576021734984 4 1 2 9 10 
17 166 19 150.0 13.0 3.9984595823913613 10 8 9 1 2 
18 122 110 150.0 13.0 2.675282015235441 8 10 4 9 5 
19 55 57 50.0 13.0 2.0458546866927096 7 6 9 3 4 
20 164 189 150.0 13.0 1.7549825078165804 10 2 4 9 6 
21 85 47 100.0 13.0 4.900769236089923 7 6 2 9 10 
22 6 10 100.0 13.0 2.756424944436398 2 5 4 10 6 
23 93 109 150.0 13.0 0.36554942007955393 9 10 5 7 1 
24 177 27 50.0 13.0 4.355546064081759 6 8 1 4 5 
25 49 181 50.0 13.0 2.727283067427406 6 4 2 5 10 
26 103 48 100.0 13.0 2.7241415140597796 3 9 4 5 10 
27 196 132 100.0 13.0 0.13045213089906138 8 1 10 4 5 
28 183 25 100.0 13.0 1.9461236689988393 10 5 7 9 8 
29 191 13 100.0 13.0 0.5014068601210581 9 7 2 1 6 
30 108 44 100.0 13.0 2.4349067889932217 5 4 10 7 1 
31 34 97 50.0 13.0 1.0040044576832803 8 7 5 4 3 
32 125 1 150.0 13.0 3.9771698541616605 3 9 6 7 2 
33 146 120 150.0 13.0 2.8235193322122534 2 7 6 8 4 
34 145 18 50.0 13.0 4.1337302166031415 7 9 8 3 1 
35 136 109 150.0 13.0 0.3877137335458547 5 1 6 7 9 
36 2 55 50.0 13.0 2.1868996941194254 3 6 9 10 8 
37 70 40 50.0 13.0 3.0182805347287927 7 10 4 9 8 
38 159 121 150.0 13.0 4.221670639482316 1 5 6 8 2 
39 23 107 150.0 13.0 2.695625093278485 5 4 10 2 8 
40 101 151 100.0 13.0 4.3300188560785395 10 9 6 3 7 
0.44
16 24000 122 ;2.76 
8 160 61 ;0.67 
16 320 30 ;0.84 
16 320 122 ;1.33 
16 3200 122 ;3.41 
32 640 60 ;1.68 
16 320 30 ;0.84 
16 24000 122 ;2.76 
16 320 122 ;1.33 
16 3200 122 ;3.41 
16 320 30 ;0.84 
32 640 244 ;2.66 
16 320 30 ;0.84 
32 640 60 ;1.68 
16 320 122 ;1.33 
32 6400 244 ;6.82 
16 24000 122 ;2.76 
16 24000 122 ;2.76 
32 640 60 ;1.68 
32 640 244 ;2.66 
8 160 26 ;0.53 
16 3200 122 ;3.41 
8 1600 61 ;1.71 
32 640 244 ;2.66 
32 640 244 ;2.66 
32 640 60 ;1.68 
8 160 15 ;0.42 
36 116 48000 ;5.52 
8 160 15 ;0.42 
32 640 60 ;1.68 
8 160 26 ;0.53 
32 6400 244 ;6.82 
8 160 15 ;0.42 
8 160 15 ;0.42 
32 640 60 ;1.68 
36 116 48000 ;5.52 
32 640 60 ;1.68 
8 160 61 ;0.67 
32 6400 244 ;6.82 
8 160 15 ;0.42 
8 1600 61 ;1.71 
8 160 61 ;0.67 
8 160 26 ;0.53 
36 116 48000 ;5.52 
8 1600 61 ;1.71 
8 1600 61 ;1.71 
32 6400 244 ;6.82 
32 640 60 ;1.68 
8 160 26 ;0.53 
16 24000 122 ;2.76 
16 24000 122 ;2.76 
36 116 48000 ;5.52 
8 1600 61 ;1.71 
8 160 15 ;0.42 
32 640 244 ;2.66 
8 160 61 ;0.67 
8 160 15 ;0.42 
16 3200 122 ;3.41 
8 160 61 ;0.67 
16 24000 122 ;2.76 
16 3200 122 ;3.41 
32 6400 244 ;6.82 
16 320 122 ;1.33 
32 6400 244 ;6.82 
8 160 26 ;0.53 
16 3200 122 ;3.41 
8 160 15 ;0.42 
32 6400 244 ;6.82 
16 24000 122 ;2.76 
8 160 26 ;0.53 
8 160 61 ;0.67 
16 24000 122 ;2.76 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
8 1600 61 ;1.71 
8 1600 61 ;1.71 
32 640 244 ;2.66 
32 640 60 ;1.68 
8 160 61 ;0.67 
8 160 15 ;0.42 
32 640 244 ;2.66 
36 116 48000 ;5.52 
8 160 26 ;0.53 
8 160 15 ;0.42 
16 320 122 ;1.33 
32 640 60 ;1.68 
16 320 30 ;0.84 
8 160 26 ;0.53 
16 24000 122 ;2.76 
8 160 26 ;0.53 
32 640 60 ;1.68 
16 3200 122 ;3.41 
32 6400 244 ;6.82 
8 160 26 ;0.53 
8 1600 61 ;1.71 
16 24000 122 ;2.76 
32 6400 244 ;6.82 
16 320 30 ;0.84 
32 6400 244 ;6.82 
8 160 61 ;0.67 
32 6400 244 ;6.82 
8 160 61 ;0.67 
8 160 15 ;0.42 
16 320 122 ;1.33 
16 24000 122 ;2.76 
8 160 61 ;0.67 
8 1600 61 ;1.71 
32 640 244 ;2.66 
16 3200 122 ;3.41 
16 24000 122 ;2.76 
16 3200 122 ;3.41 
