5 45 112 2
1.16 3.16 4.21 ;2.34 9.95 2.95 ;1.91 3.89 9.92 ;0.79 9.41 5.87 ;1.61 7.43 2.26 ;
1 62 57 100.0 -1.0 4.495775466930669 5 4 2 1 
2 14 17 150.0 -1.0 3.7084915800453233 1 2 3 5 
3 33 62 150.0 -1.0 1.6696193690032497 3 1 5 
4 44 54 50.0 -1.0 4.7134689249669846 5 3 2 1 
5 3 64 200.0 -1.0 1.9833774292939332 5 2 1 4 
6 15 49 50.0 -1.0 4.204598874245499 5 2 1 3 4 
7 49 19 50.0 -1.0 3.895583707251694 1 3 5 4 
8 16 62 50.0 -1.0 4.809639925764316 1 5 2 
9 29 42 100.0 -1.0 0.8461598524588915 4 2 5 1 3 
10 3 24 200.0 -1.0 0.5618235505784036 5 4 2 1 3 
11 59 54 200.0 -1.0 2.174698655768495 3 5 2 4 1 
12 3 43 200.0 -1.0 0.2739977009908301 2 5 3 4 
13 33 16 50.0 -1.0 4.876977788309882 1 2 3 5 4 
14 56 32 200.0 -1.0 0.49256910663874665 5 4 2 1 3 
15 7 12 150.0 -1.0 4.469349117470011 4 3 1 
16 27 60 50.0 -1.0 3.685481504430891 5 3 2 4 1 
17 56 49 150.0 -1.0 3.245772089504606 5 2 4 
18 17 63 200.0 -1.0 0.8303382606684656 2 1 5 
19 53 63 200.0 -1.0 3.9456196978109626 2 4 1 
20 31 59 50.0 -1.0 2.5592235586231586 2 5 4 3 1 
21 7 15 50.0 -1.0 4.827367782175649 1 2 3 4 5 
22 27 5 100.0 -1.0 4.391317279752795 4 2 1 5 
23 58 15 150.0 -1.0 0.661482713808052 5 1 4 
24 62 32 50.0 -1.0 3.557641295936146 1 4 5 3 
25 4 56 50.0 -1.0 3.673532895505009 3 1 2 5 
26 4 24 150.0 -1.0 4.532180210241509 2 3 1 
27 62 25 100.0 -1.0 3.2800351997804427 3 1 5 2 4 
28 55 39 100.0 -1.0 2.4643863954356373 4 2 3 1 
29 16 53 100.0 -1.0 1.3735686303083694 2 3 5 4 
30 64 1 150.0 -1.0 0.18944203497719359 2 1 5 
31 47 29 100.0 -1.0 3.0549788514240195 4 1 3 5 
32 11 9 150.0 -1.0 4.919578619073547 5 3 1 4 2 
33 9 24 50.0 -1.0 0.34975281238732614 1 3 2 4 5 
34 42 25 200.0 -1.0 2.6258899900327064 2 5 1 4 3 
35 47 58 200.0 -1.0 2.1974826727610686 4 2 5 3 
36 10 41 200.0 -1.0 2.318631325814115 3 2 4 5 1 
37 35 16 150.0 -1.0 1.2484399593062974 2 1 4 5 
38 22 36 100.0 -1.0 2.098285430061993 3 5 1 2 
39 38 41 200.0 -1.0 4.587725937643555 3 2 5 
40 6 33 100.0 -1.0 0.3977186898053453 5 4 2 1 3 
41 20 28 150.0 -1.0 2.518544886284321 2 4 3 5 1 
42 1 58 150.0 -1.0 2.0548159751287165 5 4 3 
43 37 40 50.0 -1.0 1.8967723479052871 5 1 3 4 
44 43 54 50.0 -1.0 1.6248539070177221 3 2 1 
45 28 51 150.0 -1.0 4.848817484017426 5 1 3 4 2 
0.44
16 24000 122 ;2.76 
32 640 244 ;2.66 
16 24000 122 ;2.76 
32 640 244 ;2.66 
16 320 30 ;0.84 
16 320 30 ;0.84 
8 160 26 ;0.53 
8 1600 61 ;1.71 
16 24000 122 ;2.76 
36 116 48000 ;5.52 
16 3200 122 ;3.41 
8 1600 61 ;1.71 
16 24000 122 ;2.76 
32 640 60 ;1.68 
8 1600 61 ;1.71 
16 24000 122 ;2.76 
32 640 60 ;1.68 
32 6400 244 ;6.82 
32 640 244 ;2.66 
36 116 48000 ;5.52 
8 160 26 ;0.53 
16 24000 122 ;2.76 
32 640 244 ;2.66 
16 320 122 ;1.33 
16 3200 122 ;3.41 
16 24000 122 ;2.76 
16 320 122 ;1.33 
16 320 30 ;0.84 
32 6400 244 ;6.82 
16 3200 122 ;3.41 
16 320 122 ;1.33 
8 160 26 ;0.53 
36 116 48000 ;5.52 
8 160 61 ;0.67 
8 160 61 ;0.67 
32 640 244 ;2.66 
8 160 26 ;0.53 
8 160 26 ;0.53 
8 160 15 ;0.42 
8 160 61 ;0.67 
8 1600 61 ;1.71 
32 6400 244 ;6.82 
32 6400 244 ;6.82 
8 160 61 ;0.67 
32 640 244 ;2.66 
16 320 30 ;0.84 
8 160 61 ;0.67 
8 1600 61 ;1.71 
8 160 61 ;0.67 
32 640 244 ;2.66 
32 640 244 ;2.66 
16 320 122 ;1.33 
16 320 122 ;1.33 
16 320 30 ;0.84 
16 24000 122 ;2.76 
8 160 61 ;0.67 
8 160 61 ;0.67 
16 3200 122 ;3.41 
16 24000 122 ;2.76 
16 24000 122 ;2.76 
8 160 15 ;0.42 
32 6400 244 ;6.82 
16 24000 122 ;2.76 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
16 320 30 ;0.84 
32 640 244 ;2.66 
32 640 60 ;1.68 
8 160 26 ;0.53 
8 160 15 ;0.42 
16 24000 122 ;2.76 
16 320 30 ;0.84 
16 320 30 ;0.84 
16 3200 122 ;3.41 
8 160 15 ;0.42 
8 160 26 ;0.53 
8 160 26 ;0.53 
16 3200 122 ;3.41 
36 116 48000 ;5.52 
8 160 61 ;0.67 
8 160 26 ;0.53 
16 3200 122 ;3.41 
36 116 48000 ;5.52 
16 24000 122 ;2.76 
32 640 60 ;1.68 
16 320 30 ;0.84 
16 3200 122 ;3.41 
8 1600 61 ;1.71 
16 320 122 ;1.33 
8 1600 61 ;1.71 
16 3200 122 ;3.41 
8 160 15 ;0.42 
8 160 61 ;0.67 
8 160 61 ;0.67 
8 160 26 ;0.53 
36 116 48000 ;5.52 
8 160 26 ;0.53 
8 160 26 ;0.53 
32 640 60 ;1.68 
8 160 26 ;0.53 
8 1600 61 ;1.71 
16 24000 122 ;2.76 
32 640 60 ;1.68 
16 24000 122 ;2.76 
16 3200 122 ;3.41 
16 320 30 ;0.84 
16 3200 122 ;3.41 
16 320 122 ;1.33 
8 160 61 ;0.67 
16 320 30 ;0.84 
16 3200 122 ;3.41 
32 6400 244 ;6.82 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 0 0 0 0 0 0 0 
