5 45 99 2
2.1 9.36 8.21 ;1.88 9.74 8.53 ;1.1 6.51 4.68 ;1.37 9.63 8.48 ;1.11 4.61 4.33 ;
1 46 81 150.0 -1.0 3.0591743822043593 4 3 5 1 2 
2 77 96 150.0 -1.0 2.677749286476966 1 3 5 4 
3 84 92 200.0 -1.0 2.9847784764646814 4 2 1 5 3 
4 68 56 100.0 -1.0 3.7040444176484266 2 1 5 
5 88 89 200.0 -1.0 2.4415695705152407 2 4 1 
6 75 63 200.0 -1.0 3.6590739580372156 2 5 1 3 
7 58 60 150.0 -1.0 0.2455788689666838 1 2 3 
8 70 69 150.0 -1.0 2.379986907724861 3 5 1 
9 83 54 100.0 -1.0 2.9954652364523464 2 5 1 4 
10 51 46 150.0 -1.0 2.1791628051435725 1 2 4 
11 58 51 100.0 -1.0 2.4872223135175666 2 4 5 1 3 
12 96 94 50.0 -1.0 3.4399702667710113 1 3 4 2 5 
13 95 93 50.0 -1.0 2.907763886219996 1 5 4 3 2 
14 66 53 100.0 -1.0 3.720707997721962 2 4 1 5 3 
15 71 80 150.0 -1.0 1.5207017170604713 2 5 4 3 
16 85 81 200.0 -1.0 3.0281063463002216 5 1 4 
17 99 50 150.0 -1.0 4.742729707565143 2 4 5 3 
18 98 83 50.0 -1.0 1.425768517627346 1 3 2 4 5 
19 75 80 150.0 -1.0 0.8037225309261492 5 3 4 
20 93 73 50.0 -1.0 3.021599567987909 5 1 2 
21 76 59 50.0 -1.0 3.99498946228508 5 4 2 1 
22 77 72 100.0 -1.0 1.5761668485070979 1 3 4 5 2 
23 61 93 100.0 -1.0 3.538326670858101 4 5 2 1 
24 84 54 200.0 -1.0 1.908791488976821 1 4 2 5 
25 60 61 150.0 -1.0 3.358112525008962 4 5 3 2 1 
26 77 57 100.0 -1.0 1.479338513444236 1 4 5 2 
27 89 72 100.0 -1.0 2.683564532046245 5 1 4 3 
28 89 49 200.0 -1.0 4.059768238959859 3 5 1 
29 73 77 200.0 -1.0 0.24960269125677947 1 4 2 3 
30 50 94 200.0 -1.0 2.031599362243939 5 4 3 
31 47 60 50.0 -1.0 3.2086622998241676 2 5 3 
32 99 94 150.0 -1.0 2.6785082115654326 5 3 2 
33 89 71 100.0 -1.0 0.36874347477903635 1 3 4 
34 82 63 200.0 -1.0 3.0469055110801158 1 3 2 4 
35 96 65 200.0 -1.0 2.219236691849205 3 4 2 5 
36 84 62 100.0 -1.0 3.077191874539315 3 2 4 1 
37 65 80 100.0 -1.0 2.2355236377284298 1 2 5 3 4 
38 87 94 150.0 -1.0 1.3249300277269815 4 2 3 1 
39 96 69 50.0 -1.0 0.4190113844267285 4 5 1 
40 88 97 200.0 -1.0 1.1723753506482482 1 3 2 4 
41 70 51 200.0 -1.0 1.0276584054406075 2 1 5 
42 95 80 150.0 -1.0 1.0546382681283566 2 5 1 3 
43 87 72 50.0 -1.0 1.8088073209055384 4 1 5 3 2 
44 52 84 50.0 -1.0 4.961740831720796 3 1 5 2 
45 73 90 100.0 -1.0 3.7759331801764957 1 2 3 
0.44
36 116 48000 ;5.52 
8 160 26 ;0.53 
32 640 244 ;2.66 
16 320 122 ;1.33 
16 320 122 ;1.33 
8 160 61 ;0.67 
32 640 244 ;2.66 
32 6400 244 ;6.82 
8 160 61 ;0.67 
8 160 61 ;0.67 
16 320 122 ;1.33 
16 320 30 ;0.84 
32 640 244 ;2.66 
16 320 122 ;1.33 
16 320 122 ;1.33 
36 116 48000 ;5.52 
16 24000 122 ;2.76 
32 640 244 ;2.66 
8 160 15 ;0.42 
8 160 61 ;0.67 
16 320 122 ;1.33 
32 640 244 ;2.66 
16 320 122 ;1.33 
8 1600 61 ;1.71 
32 640 244 ;2.66 
32 640 244 ;2.66 
8 160 26 ;0.53 
16 320 30 ;0.84 
16 320 122 ;1.33 
8 160 61 ;0.67 
8 160 26 ;0.53 
16 3200 122 ;3.41 
16 320 30 ;0.84 
8 160 61 ;0.67 
8 160 15 ;0.42 
16 320 122 ;1.33 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
16 24000 122 ;2.76 
32 640 244 ;2.66 
8 160 15 ;0.42 
8 160 61 ;0.67 
8 160 26 ;0.53 
16 320 122 ;1.33 
8 160 15 ;0.42 
32 6400 244 ;6.82 
16 320 122 ;1.33 
36 116 48000 ;5.52 
16 320 30 ;0.84 
36 116 48000 ;5.52 
8 1600 61 ;1.71 
32 640 244 ;2.66 
32 640 244 ;2.66 
8 160 61 ;0.67 
8 160 26 ;0.53 
8 160 15 ;0.42 
16 24000 122 ;2.76 
8 160 15 ;0.42 
32 640 60 ;1.68 
8 160 61 ;0.67 
36 116 48000 ;5.52 
36 116 48000 ;5.52 
8 160 15 ;0.42 
8 1600 61 ;1.71 
8 160 15 ;0.42 
16 320 30 ;0.84 
8 160 26 ;0.53 
36 116 48000 ;5.52 
16 24000 122 ;2.76 
16 24000 122 ;2.76 
16 3200 122 ;3.41 
32 640 60 ;1.68 
32 6400 244 ;6.82 
32 640 244 ;2.66 
16 320 30 ;0.84 
16 320 122 ;1.33 
32 640 60 ;1.68 
36 116 48000 ;5.52 
8 160 15 ;0.42 
32 6400 244 ;6.82 
32 640 244 ;2.66 
8 1600 61 ;1.71 
36 116 48000 ;5.52 
16 320 122 ;1.33 
16 24000 122 ;2.76 
32 640 60 ;1.68 
32 640 60 ;1.68 
32 640 244 ;2.66 
32 640 60 ;1.68 
8 1600 61 ;1.71 
8 160 61 ;0.67 
16 3200 122 ;3.41 
36 116 48000 ;5.52 
16 320 30 ;0.84 
16 320 122 ;1.33 
32 640 244 ;2.66 
8 160 61 ;0.67 
32 6400 244 ;6.82 
16 24000 122 ;2.76 
0 0 0 0 0 0 0 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
50000 50000 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50000 0 50000 0 50000 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
